,Mobile_name,Colour,Price,Rating,No_of_Ratings,RAM,ROM,Screen_size,Rear_Camera,Front_camera,Battery(mAh),Processor,Brand
830,Vivo Y30 ,Emerald Black,13990,4.3,4780,4,128,16.43,13,8MP,5000,MediaTek Helio P35 ,Vivo
831,Vivo Y20i ,Dawn White,11490,4.3,2995,3,64,16.54,13,8MP,5000,Qualcomm Snapdragon 460 ,Vivo
832,Vivo V20 ,Midnight Jazz,27990,4.3,10768,8,256,16.36,64,44MP,4000,Qualcomm Snapdragon 720G ,Vivo
833,Vivo V20 ,Sunset Melody,27990,4.3,10768,8,256,16.36,64,44MP,4000,Qualcomm Snapdragon 720G ,Vivo
834,Vivo V20 ,Moonlight Sonata,24990,4.3,10768,8,128,16.36,64,44MP,4000,Qualcomm Snapdragon 720G ,Vivo
835,Vivo Y91i ,Ocean Blue,7990,4.3,34763,2,32,15.8,13,5MP,4030,MTK Helio P22 ,Vivo
836,Vivo Y91i ,Fusion Black,7990,4.3,34763,2,32,15.8,13,5MP,4030,MTK Helio P22 ,Vivo
837,Vivo Y12 ,Aqua Blue,10990,4.3,25612,3,64,16.13,13,8MP,5000,MediaTek Helio P22 ,Vivo
838,Vivo Y50 ,Pearl White,16490,4.4,8106,8,128,16.59,13,16MP,5000,Qualcomm Snapdragon 665 ,Vivo
839,Vivo Y50 ,Iris Blue,16490,4.4,8106,8,128,16.59,13,16MP,5000,Qualcomm Snapdragon 665 ,Vivo
840,Vivo Y20 ,Obsidian Black,12990,4.4,5806,4,64,16.54,13,8MP,5000,Qualcomm Snapdragon 460 ,Vivo
841,Vivo Y20 ,Purist Blue,12990,4.4,5806,4,64,16.54,13,8MP,5000,Qualcomm Snapdragon 460 ,Vivo
842,Vivo Y20 ,Obsidian Black,13990,4.4,1957,6,64,16.54,13,8MP,5000,Qualcomm Snapdragon 460 ,Vivo
843,Vivo Y20 ,Purist Blue,13990,4.4,1957,6,64,16.54,13,8MP,5000,Qualcomm Snapdragon 460 ,Vivo
844,Vivo Y20 ,Dawn White,12990,4.4,5806,4,64,16.54,13,8MP,5000,Qualcomm Snapdragon 460 ,Vivo
845,Vivo Y30 ,Dazzle Blue,13990,4.3,4780,4,128,16.43,13,8MP,5000,MediaTek Helio P35 ,Vivo
846,Vivo Y91i ,Fusion Black,8490,4.3,6180,3,32,15.8,13,5MP,4030,MediaTek Helio P22 ,Vivo
847,Vivo V20 SE ,Gravity Black,20990,4.4,74,8,128,16.36,48,32MP,4100,Qualcomm Snapdragon 665 ,Vivo
848,Vivo Y20i ,Nebula Blue,11490,4.3,2995,3,64,16.54,13,8MP,5000,Qualcomm Snapdragon 460 ,Vivo
849,Vivo Y11 ,Agate Red,9490,4.3,12522,3,32,16.13,13,8MP,5000,SDM439 ,Vivo
850,Vivo Y11 ,Mineral Blue,9490,4.3,12522,3,32,16.13,13,8MP,5000,SDM439 ,Vivo
851,Vivo S1 Pro ,Jazzy Blue,18990,4.4,21829,8,128,16.21,48,32MP,4500,Qualcomm Snapdragon 665 ,Vivo
852,Vivo S1 Pro ,Dreamy White,18990,4.4,21829,8,128,16.21,48,32MP,4500,Qualcomm Snapdragon 665 ,Vivo
853,Vivo S1 Pro ,Mystic Black,18990,4.4,21829,8,128,16.21,48,32MP,4500,Qualcomm Snapdragon 665 ,Vivo
854,Vivo Y30 ,Emerald Black,13990,4.3,4780,4,128,16.43,13,8MP,5000,MediaTek Helio P35 ,Vivo
855,Vivo Y20i ,Dawn White,11490,4.3,2995,3,64,16.54,13,8MP,5000,Qualcomm Snapdragon 460 ,Vivo
856,Vivo V20 ,Midnight Jazz,27990,4.3,10768,8,256,16.36,64,44MP,4000,Qualcomm Snapdragon 720G ,Vivo
857,Vivo V20 ,Sunset Melody,27990,4.3,10768,8,256,16.36,64,44MP,4000,Qualcomm Snapdragon 720G ,Vivo
858,Vivo V20 ,Moonlight Sonata,24990,4.3,10768,8,128,16.36,64,44MP,4000,Qualcomm Snapdragon 720G ,Vivo
859,Vivo Y91i ,Ocean Blue,7990,4.3,34764,2,32,15.8,13,5MP,4030,MTK Helio P22 ,Vivo
860,Vivo Y91i ,Fusion Black,7990,4.3,34764,2,32,15.8,13,5MP,4030,MTK Helio P22 ,Vivo
861,Vivo Y12 ,Aqua Blue,10990,4.3,25612,3,64,16.13,13,8MP,5000,MediaTek Helio P22 ,Vivo
862,Vivo Y50 ,Pearl White,16490,4.4,8106,8,128,16.59,13,16MP,5000,Qualcomm Snapdragon 665 ,Vivo
863,Vivo Y50 ,Iris Blue,16490,4.4,8106,8,128,16.59,13,16MP,5000,Qualcomm Snapdragon 665 ,Vivo
864,Vivo Y20 ,Obsidian Black,12990,4.4,5806,4,64,16.54,13,8MP,5000,Qualcomm Snapdragon 460 ,Vivo
865,Vivo Y20 ,Purist Blue,12990,4.4,5806,4,64,16.54,13,8MP,5000,Qualcomm Snapdragon 460 ,Vivo
866,Vivo Y20 ,Obsidian Black,13990,4.4,1957,6,64,16.54,13,8MP,5000,Qualcomm Snapdragon 460 ,Vivo
867,Vivo Y20 ,Purist Blue,13990,4.4,1957,6,64,16.54,13,8MP,5000,Qualcomm Snapdragon 460 ,Vivo
868,Vivo Y20 ,Dawn White,12990,4.4,5806,4,64,16.54,13,8MP,5000,Qualcomm Snapdragon 460 ,Vivo
869,Vivo Y30 ,Dazzle Blue,13990,4.3,4780,4,128,16.43,13,8MP,5000,MediaTek Helio P35 ,Vivo
870,Vivo Y91i ,Fusion Black,8490,4.3,6180,3,32,15.8,13,5MP,4030,MediaTek Helio P22 ,Vivo
871,Vivo V20 SE ,Gravity Black,20990,4.4,74,8,128,16.36,48,32MP,4100,Qualcomm Snapdragon 665 ,Vivo
872,Vivo Y20i ,Nebula Blue,11490,4.3,2995,3,64,16.54,13,8MP,5000,Qualcomm Snapdragon 460 ,Vivo
873,Vivo Y11 ,Agate Red,9490,4.3,12522,3,32,16.13,13,8MP,5000,SDM439 ,Vivo
874,Vivo Y11 ,Mineral Blue,9490,4.3,12522,3,32,16.13,13,8MP,5000,SDM439 ,Vivo
875,Vivo S1 Pro ,Jazzy Blue,18990,4.4,21829,8,128,16.21,48,32MP,4500,Qualcomm Snapdragon 665 ,Vivo
876,Vivo S1 Pro ,Dreamy White,18990,4.4,21829,8,128,16.21,48,32MP,4500,Qualcomm Snapdragon 665 ,Vivo
877,Vivo S1 Pro ,Mystic Black,18990,4.4,21829,8,128,16.21,48,32MP,4500,Qualcomm Snapdragon 665 ,Vivo
878,Vivo Y30 ,Emerald Black,13990,4.3,4780,4,128,16.43,13,8MP,5000,MediaTek Helio P35 ,Vivo
879,Vivo Y20i ,Dawn White,11490,4.3,2995,3,64,16.54,13,8MP,5000,Qualcomm Snapdragon 460 ,Vivo
880,Vivo V20 ,Midnight Jazz,27990,4.3,10768,8,256,16.36,64,44MP,4000,Qualcomm Snapdragon 720G ,Vivo
881,Vivo V20 ,Sunset Melody,27990,4.3,10768,8,256,16.36,64,44MP,4000,Qualcomm Snapdragon 720G ,Vivo
882,Vivo V20 ,Moonlight Sonata,24990,4.3,10768,8,128,16.36,64,44MP,4000,Qualcomm Snapdragon 720G ,Vivo
883,Vivo Y91i ,Ocean Blue,7990,4.3,34763,2,32,15.8,13,5MP,4030,MTK Helio P22 ,Vivo
884,Vivo Y91i ,Fusion Black,7990,4.3,34763,2,32,15.8,13,5MP,4030,MTK Helio P22 ,Vivo
885,Vivo Y12 ,Aqua Blue,10990,4.3,25612,3,64,16.13,13,8MP,5000,MediaTek Helio P22 ,Vivo
886,Asus ROG Phone 3 ,Black,49999,4.4,1312,12,128,16.74,64,24MP,6000,Qualcomm Snapdragon 865+ (SM8250) ,Asus
887,Asus ROG Phone 3 ,Black,46999,4.4,4292,8,128,16.74,64,24MP,6000,Qualcomm Snapdragon 865+ (SM8250) ,Asus
888,Asus Zenfone Selfie ,Silver,8999,3.9,6648,2,16,13.97,13,13MP,3000,Qualcomm Snapdragon 615 MSM8939 ,Asus
889,Asus Zenfone Max Pro M1 ,Black,11999,4.3,174,6,64,15.21,16,16MP,5000,Qualcomm Snapdragon 636 Octa Core ,Asus
890,Asus Zenfone 2 Laser ZE500KL ,Black,8999,4.1,3996,2,16,12.7,13,5MP,2070,Qualcomm Snapdragon 410 MSM8916 ,Asus
891,Asus Zenfone 4 Selfie ,Black,10999,4.1,20779,3,32,13.97,13,13MP,3000,Octa Core Qualcomm Snapdragon 430 ,Asus
892,Asus Zenfone Max ,Black,9999,4.1,119,2,32,13.97,13,5MP,5000,Qualcomm Snapdragon 410 MSM8916 ,Asus
893,Asus Zenfone Max ,White,9999,4.1,119,2,16,13.97,13,5MP,5000,Qualcomm Snapdragon 410 Quad Core 1GHz ,Asus
894,Asus ZenFone Max Pro M2 ,Titanium,11999,4.3,76389,4,64,15.9,12,13MP,5000,Qualcomm Snapdragon 660 Octa Core ,Asus
895,Asus ZenFone Max Pro M2 ,Titanium,13999,4.3,12777,6,64,15.9,12,13MP,5000,Qualcomm Snapdragon 660 Octa Core ,Asus
896,Asus ZenFone 5Z ,Midnight Blue,16999,4.5,21943,6,64,15.75,12,8MP,3300,Qualcomm Snapdragon 845 Octa Core ,Asus
897,Asus ZenFone Max M2 ,Silver,8999,4.3,25788,4,64,15.9,13,8MP,4000,Qualcomm Snapdragon 632 Octa Core ,Asus
898,Asus ZenFone Max M1 ,Black,6499,4.2,151,3,32,13.84,13,8MP,4000,Qualcomm Snapdragon 430 ,Asus
899,Asus Zenfone 4 Selfie Pro ,Gold,25999,4,532,4,64,13.97,16,24MP,3000,Octa Core Qualcomm Snapdragon 625 ,Asus
900,Asus Zenfone Max Pro M1 ,Blue,7999,4.3,247,3,32,15.21,13,8MP,5000,Qualcomm Snapdragon 636 Octa Core ,Asus
901,Asus ZenFone Max Pro M2 ,Titanium,9999,4.3,39490,3,32,15.9,12,13MP,5000,Qualcomm Snapdragon 660 Octa Core ,Asus
902,Asus ZenFone Max M2 ,Black,7999,4.3,106,3,32,15.9,13,8MP,4000,Qualcomm Snapdragon 632 Octa Core ,Asus
903,Asus Zenfone 4 Selfie ,Gold,10999,4.1,20779,3,32,13.97,13,13MP,3000,Octa Core Qualcomm Snapdragon 430 ,Asus
904,Asus Zenfone 3 Laser ,Silver,19999,4,13202,4,32,13.97,13,8MP,3000,Qualcomm Snapdragon 430 64-bit Octa Core 1.4GHz ,Asus
905,Asus ZenFone Max M1 ,Gold,6499,4.2,151,3,32,13.84,13,8MP,4000,Qualcomm Snapdragon 430 ,Asus
906,Asus Zenfone Max Pro M1 ,Blue,11999,4.3,174,6,64,15.21,16,16MP,5000,Qualcomm Snapdragon 636 Octa Core ,Asus
907,Asus ROG Phone II ,Black,39999,4.6,10768,8,128,16.74,48,24MP,6000,Qualcomm Snapdragon 855 Plus ,Asus
908,Asus ZenFone Lite L1 ,Gold,4999,4.2,125,2,16,13.84,13,5MP,3000,Qualcomm Snapdragon 430 ,Asus
909,Asus Zenfone Selfie ,Purple,13999,4,26784,3,16,13.97,13,13MP,3000,Qualcomm Snapdragon 615 MSM8939 ,Asus
910,Asus ZenFone Max Pro M2 ,Blue,11999,4.3,76389,4,64,15.9,12,13MP,5000,Qualcomm Snapdragon 660 Octa Core ,Asus
911,Asus Zenfone Max Pro M1 ,Blue,8999,4.3,261,4,64,15.21,13,8MP,5000,Qualcomm Snapdragon 636 Octa Core ,Asus
912,Asus Zenfone Selfie ,White,14999,3.9,6648,2,16,13.97,13,13MP,3000,Qualcomm Snapdragon 615 MSM8939 ,Asus
913,Asus ZenFone Max M2 ,Black,8999,4.3,25788,4,64,15.9,13,8MP,4000,Qualcomm Snapdragon 632 Octa Core ,Asus
914,Asus Zenfone Max Pro M1 ,Grey,8999,4.3,261,4,64,15.21,13,8MP,5000,Qualcomm Snapdragon 636 Octa Core ,Asus
915,Asus ZenFone Lite L1 ,Black,4999,4.2,125,2,16,13.84,13,5MP,3000,Qualcomm Snapdragon 430 ,Asus
916,Asus ZenFone Max M2 ,Silver,12999,4.3,106,3,32,15.9,13,8MP,4000,Qualcomm Snapdragon 632 Octa Core ,Asus
917,Asus ROG Phone 3 ,Black,54999,4.4,1312,12,256,16.74,64,24MP,6000,Qualcomm Snapdragon 865+ (SM8250) ,Asus
918,Asus Zenfone Selfie ,Aqua Blue,16999,4,26784,3,32,13.97,13,13MP,3000,Qualcomm Snapdragon 615 MSM8939 ,Asus
919,Asus ZenFone 5Z ,Meteor Silver,18999,4.5,21943,6,128,15.75,12,8MP,3300,Qualcomm Snapdragon 845 Octa Core ,Asus
920,Asus Zenfone 4 Selfie Pro ,Black,25999,4,532,4,64,13.97,16,24MP,3000,Octa Core Qualcomm Snapdragon 625 ,Asus
921,Asus Zenfone 2 ZE551ML ,Silver,19999,3.9,12526,4,32,13.97,13,5MP,3000,Intel Atom Z3580 ,Asus
922,Asus Zenfone Max Pro M1 ,Black,7999,4.3,247,3,32,15.21,13,8MP,5000,Qualcomm Snapdragon 636 Octa Core ,Asus
923,Asus Zenfone Max ,Black,9999,4.1,119,2,32,13.97,13,5MP,5000,Qualcomm Snapdragon 615 Octa Core 1.5GHz ,Asus
924,Asus ROG Phone II ,Black,62999,4.7,50,12,512,16.74,48,24MP,6000,Qualcomm Snapdragon 855 Plus ,Asus
925,Asus 6Z ,Matte Black,34999,4.3,680,8,256,16.23,48,48MP,5000,Qualcomm SD 855 ,Asus
926,Asus Zenfone 3s Max ,Black,14999,4,27867,3,32,13.21,13,8MP,5000,Octa Core ,Asus
927,Asus 6Z ,Black,34999,4.3,680,8,256,16.23,48,48MP,5000,Qualcomm SD 855 ,Asus
928,Asus Zenfone Go ,Red,5299,3.7,1181,1,8,11.43,5,3MP,2070,Qualcomm Snapdragon 200 ,Asus
929,Asus 6Z ,Black,30999,4.3,6043,6,128,16.23,48,48MP,5000,Qualcomm SD 855 ,Asus
930,Asus 6Z ,Silver,34999,4.3,680,8,256,16.23,48,48MP,5000,Qualcomm SD 855 ,Asus
931,Asus ZenFone Max M2 ,Blue,7999,4.3,106,3,32,15.9,13,8MP,4000,Qualcomm Snapdragon 632 Octa Core ,Asus
932,Asus Zenfone 3 ,Black,28999,4.3,2173,4,64,13.97,16,8MP,3000,Qualcomm Snapdragon 625 64-bit Octa Core 2.0GHz ,Asus
933,Asus Zenfone 3 ,White,28999,4.3,2173,4,64,13.97,16,8MP,3000,Qualcomm Snapdragon 625 64-bit ,Asus
934,Asus Zenfone 4 ,Red,6499,3.9,31233,1,8,10.16,5,3MP,1600,Intel Atom Z2520 ,Asus
935,Asus Zenfone 4 ,Yellow,6499,3.9,31233,1,8,10.16,5,3MP,1600,Intel Atom Z2520 ,Asus
936,Asus 6Z ,Matte Black,30999,4.3,6043,6,128,16.23,48,48MP,5000,Qualcomm SD 855 ,Asus
937,Asus Zenfone Max Pro M1 ,Grey,11999,4.3,174,6,64,15.21,16,16MP,5000,Qualcomm Snapdragon 636 Octa Core ,Asus
938,Asus ZenFone Max Pro M2 ,Blue,13999,4.3,12777,6,64,15.9,12,13MP,5000,Qualcomm Snapdragon 660 Octa Core ,Asus
939,Asus Zenfone Max ,Black,9999,4.1,119,2,16,13.97,13,5MP,5000,Qualcomm Snapdragon 410 Quad Core 1GHz ,Asus
940,Asus Zenfone Go 5.5 ,Gold,6999,3.7,38,2,32,13.97,13,5MP,3010,,Asus
941,Asus ZenFone Max M2 ,Blue,8999,4.3,25788,4,64,15.9,13,8MP,4000,Qualcomm Snapdragon 632 Octa Core ,Asus
942,Asus ZenFone 5Z ,Midnight Blue,18999,4.5,21943,6,128,15.75,12,8MP,3300,Qualcomm Snapdragon 845 Octa Core ,Asus
943,Asus Zenfone Selfie ,Grey,16999,4,26784,3,32,13.97,13,13MP,3000,Qualcomm Snapdragon 615 MSM8939 ,Asus
944,Asus ZenFone Max M1 ,Black,7499,4,3279,4,64,13.84,13,8MP,4000,Qualcomm Snapdragon 430 ,Asus
945,Asus Zenfone Selfie ,Gold,16999,4,26784,3,32,13.97,13,13MP,3000,Qualcomm Snapdragon 615 MSM8939 ,Asus
946,Asus Zenfone Selfie ,Red,14999,3.9,6648,2,16,13.97,13,13MP,3000,Qualcomm Snapdragon 615 MSM8939 ,Asus
947,Asus Zenfone Max ZC550KL ,Blue,12999,4.1,7420,3,32,13.97,13,5MP,5000,Qualcomm Snapdragon 615 ,Asus
948,Asus Zenfone 4 ,Blue,7499,3.9,31233,1,8,11.43,8,3MP,1750,Intel Atom Z2520 ,Asus
949,Asus Zenfone 4 Selfie ,Rose Pink,10999,4.1,20779,3,32,13.97,13,13MP,3000,Octa Core Qualcomm Snapdragon 430 ,Asus
950,Asus Zenfone 3 ,Black,21999,4.3,5251,3,32,13.21,16,8MP,2650,Qualcomm Snapdragon 625 64-bit Octa Core 2.0GHz ,Asus
951,Asus Zenfone 2 ZE551ML ,Red,19999,3.9,12526,4,32,13.97,13,5MP,3000,Intel Atom Z3580 ,Asus
952,Asus Zenfone 2 Laser ZE500KL ,Red,9999,4.1,3996,2,16,12.7,13,5MP,2070,Qualcomm Snapdragon 410 MSM8916 ,Asus
953,Asus Zenfone Selfie ,Red,16999,4,26784,3,32,13.97,13,13MP,3000,Qualcomm Snapdragon 615 MSM8939 ,Asus
954,Asus Zenfone 2 ZE551ML ,Black,19999,3.9,12526,4,32,13.97,13,5MP,3000,Intel Atom Z3580 ,Asus
955,Asus Zenfone Go 5.0 ,Black,6999,4,2878,2,16,12.7,8,2MP,2070,MediaTek MT6580 ,Asus
956,Asus Zenfone 3 Deluxe ,Silver,63999,3.8,27,6,256,14.48,23,8MP,3000,Qualcomm 8996 Pro S821 ,Asus
957,Asus Zenfone 3 Deluxe ,Gold,63999,3.8,27,6,256,14.48,23,8MP,3000,Qualcomm 8996 Pro S821 ,Asus
958,Asus Zenfone Max ,Orange,9999,4.1,119,2,32,13.97,13,5MP,5000,Qualcomm Snapdragon 615 ,Asus
959,Asus Zenfone 2 ZE551ML ,Gold,13999,3.8,12543,2,16,13.97,13,5MP,3000,Intel Atom Z3560 ,Asus
960,Asus Zenfone Max Pro M1 ,Black,8999,4.3,261,4,64,15.21,13,8MP,5000,Qualcomm Snapdragon 636 Octa Core ,Asus
961,Asus Zenfone Selfie ,Black,9999,4,26784,3,16,13.97,13,13MP,3000,Qualcomm Snapdragon 615 Octa Core 1.7GHz ,Asus
962,Asus Zenfone Selfie ,Gold,9999,4,26784,3,16,13.97,13,13MP,3000,Qualcomm Snapdragon 615 Octa Core 1.5GHz ,Asus
963,Asus Zenfone 3 Laser ,Gold,19999,4,13202,4,32,13.97,13,8MP,3000,Qualcomm Snapdragon 430 64-bit Octa Core 1.4GHz ,Asus
964,Asus Zenfone Max Pro M1 ,Grey,7999,4.3,247,3,32,15.21,13,8MP,5000,Qualcomm Snapdragon 636 Octa Core ,Asus
965,Asus ZenFone 5Z ,Midnight Blue,21999,4.5,4280,8,256,15.75,12,8MP,3300,Qualcomm Snapdragon 845 Octa Core ,Asus
966,Asus Zenfone 2 Laser ZE550KL ,Gold,9999,4.2,106,2,16,13.97,13,5MP,3000,Qualcomm Snapdragon 410 MSM8916 ,Asus
967,Asus Zenfone Go 5.0 LTE ,White,7999,3.6,942,2,16,12.7,8,5MP,2500,Qualcomm MSM8916 ,Asus
968,Asus Zenfone Max ZC550KL ,Black,12999,4.1,7420,3,32,13.97,13,5MP,5000,Qualcomm Snapdragon 615 ,Asus
969,Asus Zenfone Max ,Blue,9999,4.1,119,2,32,13.97,13,5MP,5000,Qualcomm Snapdragon 615 ,Asus
970,Asus Zenfone 3s Max ,Gold,14999,4,27867,3,32,13.21,13,8MP,5000,Octa Core ,Asus
971,Asus Zenfone Selfie ,White,16999,4,26784,3,32,13.97,13,13MP,3000,Qualcomm Snapdragon 615 MSM8939 ,Asus
972,Asus Zenfone Max ZC550KL ,Orange,12999,4.1,7420,3,32,13.97,13,5MP,5000,Qualcomm Snapdragon 615 ,Asus
973,Asus 6Z ,Matte Black,27999,4.3,6043,6,64,16.23,48,48MP,5000,Qualcomm SD 855 ,Asus
974,Asus Zenfone Live ,Pink,10499,4,121,2,16,12.7,13,5MP,2650,Qualcomm 8928 ,Asus
975,Asus Zenfone 2 Laser ZE500KL ,Black,11549,4.1,3996,2,8,12.7,13,5MP,2070,Qualcomm Snapdragon 410 MSM8916 ,Asus
976,Asus Zenfone Go ,Yellow,5299,3.7,1181,1,8,11.43,5,3MP,2070,Qualcomm Snapdragon 200 ,Asus
977,Asus Zenfone 3_Max ,Silver,13999,3.9,14389,3,32,13.21,13,5MP,4100,MediaTek 64-bit Quad Core 1.25GHz ,Asus
978,Asus Zenfone 3 ,Gold,21999,4.3,5251,3,32,13.21,16,8MP,2650,Qualcomm Snapdragon 625 64-bit Octa Core 2.0GHz ,Asus
979,Asus ZenFone 5Z ,Meteor Silver,21999,4.5,4280,8,256,15.75,12,8MP,3300,Qualcomm Snapdragon 845 Octa Core ,Asus
980,Asus 6Z ,Silver,27999,4.3,6043,6,64,16.23,48,48MP,5000,Qualcomm SD 855 ,Asus
981,Asus Zenfone Selfie ,Silver,9999,4,26784,3,16,13.97,13,13MP,3000,Qualcomm Snapdragon 615 Octa Core 1.5GHz ,Asus
982,Asus Zenfone Live ,Gold,10499,4,121,2,16,12.7,13,5MP,2650,Qualcomm 8928 ,Asus
983,Asus Zenfone 4 Selfie Dual Camera ,Rose Pink,15999,4.1,8980,4,64,13.97,16,20MP,3000,Octa Core Qualcomm Snapdragon 430 ,Asus
984,Asus Zenfone Go 5.0 ,Black,7999,4,2878,2,8,12.7,8,2MP,2070,MediaTek MT6580 ,Asus
985,Asus Zenfone GO ,Black,6399,3.8,1141,2,16,13.97,13,5MP,3000,,Asus
986,Asus Zenfone Live ,Navy Black,10499,4,121,2,16,12.7,13,5MP,2650,qualcomm Qualcomm 8928 Quad Core 1.4GHz ,Asus
987,Asus Zenfone 4 Selfie Dual Camera ,Gold,15999,4.1,8980,4,64,13.97,16,20MP,3000,Octa Core Qualcomm Snapdragon 430 ,Asus
988,Asus ZenFone 5Z ,Meteor Silver,16999,4.5,21943,6,64,15.75,12,8MP,3300,Qualcomm Snapdragon 845 Octa Core ,Asus
989,Asus Zenfone 2 Laser ZE550KL ,Red,8499,4.2,106,2,16,13.97,13,5MP,3000,Qualcomm Snapdragon 410 Quad Core 1.2GHz ,Asus
990,Asus Zenfone 2 Laser ZE550KL ,Black,8499,4.2,106,2,16,13.97,13,5MP,3000,qualcomm Snapdragon 410 Quad Core 1.2GHz ,Asus
991,Asus Zenfone 3 Max,,18999,3.9,14389,3,32,13.97,16,8MP,4100,Qualcomm Snapdragon 430 Octa Core 1.4 GHz ,Asus
992,Asus Zenfone Zoom S ,Silver,26999,4,1138,4,64,13.97,12,13MP,5000,Qualcomm Snapdragon 625 Octa Core 2GHz ,Asus
993,Asus Zenfone 3 Deluxe ,Gold,50999,3.8,27,6,64,14.48,23,8MP,3000,Qualcomm 8996 S820 ,Asus
994,Asus Zenfone 3 Deluxe ,Silver,50999,3.8,27,6,64,14.48,23,8MP,3000,Qualcomm 8996 S820 ,Asus
995,Asus 6Z ,Silver,30999,4.3,6043,6,128,16.23,48,48MP,5000,Qualcomm SD 855 ,Asus
996,Asus Zenfone 2 Laser 5.5 ,Red,12999,4.2,1393,3,16,13.97,13,5MP,3000,Qualcomm Snapdragon 615 MSM8939 ,Asus
997,Asus ZenFone Max Pro M2 ,Blue,9999,4.3,39490,3,32,15.9,12,13MP,5000,Qualcomm Snapdragon 660 Octa Core ,Asus
998,Asus Zenfone Go 4.5 LTE ,Gold,7499,3.6,533,1,8,11.43,8,2MP,2070,Qualcomm Snapdragon 8916 ,Asus
999,Asus Zenfone 4 Selfie Dual Camera ,Black,15999,4.1,8980,4,64,13.97,16,20MP,3000,Octa Core Qualcomm Snapdragon 430 ,Asus
1000,Asus Zenfone Selfie ,Gold,13999,4,26784,3,16,13.97,13,13MP,3000,Qualcomm Snapdragon 615 MSM8939 ,Asus
1001,Asus Zenfone 3 ,Gold,28999,4.3,2173,4,64,13.97,16,8MP,3000,Qualcomm Snapdragon 625 64-bit Octa Core 2.0GHz ,Asus
1002,Asus Zenfone 2 ZE551ML ,Silver,22999,3.9,12526,4,64,13.97,13,5MP,3000,Intel Atom Z3580 ,Asus
1003,Asus Zenfone Zoom ,Black,37999,3.6,361,4,128,13.97,13,5MP,3000,Intel Intel Atom Z3590 Quad Core 2.5GHz ,Asus
1004,Asus Zenfone C ,White,6299,3.7,8737,1,8,11.43,5,3MP,2100,Intel Atom Z2520 ,Asus
1005,Asus Zenfone C ,Red,6299,3.7,8737,1,8,11.43,5,3MP,2100,Intel Atom CloverTrail Z2520 ,Asus
1006,Asus Zenfone 2 Laser ,Black,12999,4.1,7700,3,16,13.97,13,5MP,3000,Qualcomm Snapdragon 615 Octa Core 1.5GHz ,Asus
1007,Asus Zenfone 4 ,Red,7499,3.9,31233,1,8,11.43,8,3MP,1750,Intel Atom Z2520 ,Asus
1008,Asus Zenfone 4 ,Yellow,7499,3.9,31233,1,8,11.43,8,3MP,1750,Intel Atom Z2520 ,Asus
1009,Asus Zenfone 5 A501CG ,Gold,8499,4.2,43111,2,8,12.7,8,2MP,2110,Intel Atom Z2560 ,Asus
1010,Asus Zenfone 4 ,Blue,6499,3.9,31233,1,8,10.16,5,3MP,1600,Intel Atom Z2520 ,Asus
1011,Asus Padfone Mini ,White,12999,3.4,51,1,8,10.16,8,2MP,1200,Intel Atom Z2560 ,Asus
1012,Asus Zenfone 4 ,White,6499,3.9,31233,1,8,10.16,5,3MP,1600,Intel Atom Z2520 ,Asus
1013,Asus Zenfone 4 ,Black,6499,3.9,31233,1,8,10.16,5,3MP,1600,Intel Atom Z2520 ,Asus
1014,Asus Zenfone 4 ,Yellow,6499,3.9,31233,1,8,10.16,5,3MP,1600,Intel Atom Z2520 ,Asus
1015,Asus Zenfone 4 ,Black,6090,3.9,31233,1,8,10.16,5,3MP,1600,Intel Atom Z2520 ,Asus
1016,Asus Zenfone 4 ,Blue,6499,3.9,31233,1,8,10.16,5,3MP,1600,Intel Atom Z2520 ,Asus
1017,Asus Zenfone 4 ,Red,6499,3.9,31233,1,8,10.16,5,3MP,1600,Intel Atom Z2520 ,Asus
1018,Asus Zenfone 2 ZE551ML ,Gold,19999,3.9,12526,4,32,13.97,13,5MP,3000,Intel Atom Z3580 ,Asus
1019,Asus Zenfone 2 ZE550ML ,Red,12999,4,11831,2,16,13.97,13,5MP,3000,Intel Atom Z3560 ,Asus
1020,Asus Zenfone 2 ZE550ML ,White,12999,4,11831,2,16,13.97,13,5MP,3000,Intel Atom Z3560 ,Asus
1021,Asus Zenfone 2 ZE550ML ,Black,12999,4,11831,2,16,13.97,13,5MP,3000,Intel Atom Z3560 ,Asus
1022,Asus Zenfone 5 ,Black,8499,4.1,51349,2,8,12.7,8,2MP,2110,Intel Atom Z2520 ,Asus
1023,Asus Zenfone 5 A501CG ,Gold,8499,4.2,43111,2,8,12.7,8,2MP,2110,Intel Atom Z2520 ,Asus
1024,Asus Zenfone 5 ,Red,8499,4.1,51349,2,8,12.7,8,2MP,2110,Intel Atom Z2520 ,Asus
1025,Asus Zenfone 5 ,Gold,13999,4.1,51349,2,16,12.7,8,2MP,2110,Intel Atom Z2560 ,Asus
1026,Asus Zenfone 5 ,Black,13999,4.1,51349,2,16,12.7,8,2MP,2110,Intel Atom Z2560 ,Asus
1027,Asus Zenfone 5 ,White,10499,4.1,51349,2,16,12.7,8,2MP,2110,Intel Atom Z2560 ,Asus
1028,Asus Zenfone 5 ,Red,10499,4.1,51349,2,16,12.7,8,2MP,2110,Intel Atom Z2560 ,Asus
